locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCHFIHDH_03258	CDS	984	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
PCHFIHDH_03259	CDS	537				hypothetical protein
PCHFIHDH_03260	CDS	285				hypothetical protein
PCHFIHDH_03261	CDS	849	dhbF_3		COG1020	Dimodular nonribosomal peptide synthase
PCHFIHDH_03262	CDS	864	nfdA_2	3.5.1.91		N-substituted formamide deformylase
PCHFIHDH_03263	CDS	780	nfdA_3	3.5.1.91		N-substituted formamide deformylase
PCHFIHDH_03264	CDS	309	whiB3			Redox- and pH-responsive transcriptional regulator WhiB3
PCHFIHDH_03265	CDS	873				hypothetical protein
PCHFIHDH_03266	CDS	576	sigD			ECF RNA polymerase sigma factor SigD
PCHFIHDH_03267	CDS	1047	rsdA			Anti-sigma-D factor RsdA
PCHFIHDH_03268	CDS	414				putative protein
PCHFIHDH_03269	CDS	1599	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PCHFIHDH_03270	CDS	1131		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
PCHFIHDH_03271	CDS	1827				putative PPE family protein PPE40
PCHFIHDH_03272	CDS	1746	choD_2	1.1.3.6	COG2303	Cholesterol oxidase
PCHFIHDH_03273	CDS	1581				hypothetical protein
PCHFIHDH_03274	CDS	1005	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
PCHFIHDH_03275	CDS	429	yndB		COG3832	putative protein YndB
PCHFIHDH_03276	CDS	327				hypothetical protein
PCHFIHDH_03277	CDS	1059				hypothetical protein
PCHFIHDH_03278	CDS	546				hypothetical protein
PCHFIHDH_03279	CDS	369				hypothetical protein
PCHFIHDH_03280	CDS	2289	icl2	4.1.3.1		Isocitrate lyase 2
PCHFIHDH_03281	CDS	2607				PPE family protein PPE34
PCHFIHDH_03282	CDS	831	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
PCHFIHDH_03283	CDS	747	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
PCHFIHDH_03284	CDS	588				hypothetical protein
PCHFIHDH_03285	CDS	816				hypothetical protein
PCHFIHDH_03286	CDS	792	cysQ_2	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
PCHFIHDH_03287	CDS	1554	ald_3	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
PCHFIHDH_03288	CDS	1236	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
PCHFIHDH_03289	CDS	882	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PCHFIHDH_03290	CDS	1212	kmo_2	1.14.13.9		Kynurenine 3-monooxygenase
PCHFIHDH_03291	CDS	879				hypothetical protein
PCHFIHDH_03292	CDS	792				putative PPE family protein PPE37
PCHFIHDH_03293	CDS	522				Soluble secreted antigen MPT53
PCHFIHDH_03294	CDS	873				hypothetical protein
PCHFIHDH_03295	CDS	255				hypothetical protein
PCHFIHDH_03296	CDS	594			COG2335	Cell surface glycolipoprotein MPT83
PCHFIHDH_03297	CDS	1746	dipZ		COG0785	Protein DipZ
PCHFIHDH_03298	CDS	1272	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
PCHFIHDH_03299	CDS	1212	rip1	3.4.24.-		Zinc metalloprotease Rip1
PCHFIHDH_03300	CDS	1164	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
PCHFIHDH_03301	CDS	855				hypothetical protein
PCHFIHDH_03302	CDS	1758	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
PCHFIHDH_03303	CDS	621				putative protein
PCHFIHDH_03304	CDS	333				hypothetical protein
PCHFIHDH_03305	CDS	333				hypothetical protein
PCHFIHDH_03306	CDS	741	lprA			Lipoprotein LprA
PCHFIHDH_03307	CDS	369				Protein
PCHFIHDH_03308	CDS	711				hypothetical protein
PCHFIHDH_03309	CDS	1161	embR_1		COG1716	Transcriptional regulatory protein EmbR
PCHFIHDH_03310	CDS	1791	pknD_8	2.7.11.1		Serine/threonine-protein kinase PknD
PCHFIHDH_03311	CDS	888	gltC_2			HTH-type transcriptional regulator GltC
PCHFIHDH_03312	CDS	849	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
PCHFIHDH_03313	CDS	528	mch_1	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
PCHFIHDH_03314	CDS	1338		2.8.3.-	COG0427	Butyryl-CoA:acetate CoA-transferase
PCHFIHDH_03315	CDS	1965	pknD_9	2.7.11.1		Serine/threonine-protein kinase PknD
PCHFIHDH_03316	CDS	1167				hypothetical protein
PCHFIHDH_03317	CDS	546				hypothetical protein
PCHFIHDH_03318	CDS	654	fbiB_2	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
PCHFIHDH_03319	CDS	609				hypothetical protein
PCHFIHDH_03320	CDS	3543	car_1	1.2.1.-	COG1022	Carboxylic acid reductase
PCHFIHDH_03321	CDS	1182				hypothetical protein
PCHFIHDH_03322	CDS	642		3.1.1.74		putative cutinase
PCHFIHDH_03323	CDS	1134	pfkA2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
PCHFIHDH_03324	CDS	2406	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
PCHFIHDH_03325	CDS	1011	pyrD_1	1.3.-.-		Dihydroorotate dehydrogenase
PCHFIHDH_03326	CDS	3582	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
PCHFIHDH_03327	CDS	1686	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
PCHFIHDH_03328	CDS	1407	tgs1_2	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
PCHFIHDH_03329	CDS	759				hypothetical protein
PCHFIHDH_03330	CDS	1881	mdtD_4			Putative multidrug resistance protein MdtD
PCHFIHDH_03331	CDS	3408				hypothetical protein
PCHFIHDH_03332	CDS	597	lprE			Putative lipoprotein LprE
PCHFIHDH_03333	CDS	1716	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
PCHFIHDH_03334	CDS	1143	oatA	2.3.1.-		O-acetyltransferase OatA
PCHFIHDH_03335	CDS	774				hypothetical protein
PCHFIHDH_03336	CDS	303				hypothetical protein
PCHFIHDH_03337	CDS	1464	oxyS_1	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
PCHFIHDH_03338	CDS	2820				hypothetical protein
PCHFIHDH_03339	CDS	1098	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
PCHFIHDH_03340	CDS	327	fdxA_3		COG1146	Ferredoxin
PCHFIHDH_03341	CDS	567				hypothetical protein
PCHFIHDH_03342	CDS	2025	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
PCHFIHDH_03343	CDS	333				hypothetical protein
PCHFIHDH_03344	CDS	909	chiA_2			putative bifunctional chitinase/lysozyme
PCHFIHDH_03345	CDS	387				hypothetical protein
PCHFIHDH_03346	CDS	1113				hypothetical protein
PCHFIHDH_03347	CDS	711				hypothetical protein
PCHFIHDH_03348	CDS	1149	hypD		COG0409	Hydrogenase maturation factor HypD
PCHFIHDH_03349	CDS	273	hybG_1		COG0298	Hydrogenase maturation factor HybG
PCHFIHDH_03350	CDS	1113	hypE	4.2.1.-		Carbamoyl dehydratase HypE
PCHFIHDH_03351	CDS	675	gmhA	5.3.1.28		Phosphoheptose isomerase
PCHFIHDH_03352	CDS	723				hypothetical protein
PCHFIHDH_03353	CDS	2391	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
PCHFIHDH_03354	CDS	264	hybG_2		COG0298	Hydrogenase maturation factor HybG
PCHFIHDH_03355	CDS	513	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
PCHFIHDH_03356	CDS	120				hypothetical protein
PCHFIHDH_03357	CDS	1359				hypothetical protein
PCHFIHDH_03358	CDS	660				hypothetical protein
PCHFIHDH_03359	CDS	10551				hypothetical protein
PCHFIHDH_03360	CDS	3159		2.3.1.41	COG3321	Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
PCHFIHDH_03361	CDS	237	mbtH_2		COG3251	Protein MbtH
PCHFIHDH_03362	CDS	438	mmpS4_5			Siderophore export accessory protein MmpS4
PCHFIHDH_03363	CDS	2865	mmpL4_6		COG2409	Siderophore exporter MmpL4
PCHFIHDH_03364	CDS	1596	mdtD_5			Putative multidrug resistance protein MdtD
PCHFIHDH_03365	CDS	507				hypothetical protein
PCHFIHDH_03366	CDS	1107				hypothetical protein
PCHFIHDH_03367	CDS	1119				hypothetical protein
PCHFIHDH_03368	CDS	1332	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
PCHFIHDH_03369	CDS	2877	mmpL1_3		COG2409	putative transport protein MmpL1
PCHFIHDH_03370	CDS	429	mmpS4_6			Siderophore export accessory protein MmpS4
PCHFIHDH_03371	CDS	1770		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
PCHFIHDH_03372	CDS	1746				hypothetical protein
PCHFIHDH_03373	CDS	774	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PCHFIHDH_03374	CDS	1050	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
PCHFIHDH_03375	CDS	843				hypothetical protein
PCHFIHDH_03376	CDS	1218	fadA_4	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
PCHFIHDH_03377	CDS	972		3.1.-.-	COG2755	GDSL-like esterase
PCHFIHDH_03378	CDS	1068	aes_2	3.1.1.-		Acetyl esterase
PCHFIHDH_03379	CDS	1404	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
PCHFIHDH_03380	CDS	828			COG2141	putative protein
PCHFIHDH_03381	CDS	399				hypothetical protein
PCHFIHDH_03382	CDS	1464	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
PCHFIHDH_03383	CDS	891				hypothetical protein
PCHFIHDH_03384	CDS	1692				hypothetical protein
PCHFIHDH_03385	CDS	645				hypothetical protein
PCHFIHDH_03386	CDS	768				hypothetical protein
PCHFIHDH_03387	CDS	804	bacG_1	1.3.1.-	COG1028	NADPH-dependent reductase BacG
PCHFIHDH_03388	CDS	918	yedI		COG2354	Inner membrane protein YedI
PCHFIHDH_03389	CDS	663				hypothetical protein
PCHFIHDH_03390	CDS	165				hypothetical protein
PCHFIHDH_03391	CDS	3048		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
PCHFIHDH_03392	CDS	6342		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
PCHFIHDH_03393	CDS	744				hypothetical protein
PCHFIHDH_03394	CDS	1899				putative PPE family protein PPE40
PCHFIHDH_03395	CDS	450				hypothetical protein
PCHFIHDH_03396	CDS	1353				hypothetical protein
PCHFIHDH_03397	CDS	969	ravA	3.6.3.-		ATPase RavA
PCHFIHDH_03398	CDS	483				hypothetical protein
PCHFIHDH_03399	CDS	981				hypothetical protein
PCHFIHDH_03400	CDS	867	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
PCHFIHDH_03401	CDS	603				putative HTH-type transcriptional regulator
PCHFIHDH_03402	CDS	1137		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
PCHFIHDH_03403	CDS	1125				hypothetical protein
PCHFIHDH_03404	CDS	171				hypothetical protein
PCHFIHDH_03405	CDS	177				hypothetical protein
PCHFIHDH_03406	CDS	846	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
PCHFIHDH_03407	CDS	924	ppnK	2.7.1.23	COG0061	NAD kinase
PCHFIHDH_03408	CDS	1746	recN		COG0497	DNA repair protein RecN
PCHFIHDH_03409	CDS	1245				hypothetical protein
PCHFIHDH_03410	CDS	954	mctB			Copper transporter MctB
PCHFIHDH_03411	CDS	1752	pyrG	6.3.4.2	COG0504	CTP synthase
PCHFIHDH_03412	CDS	624	act_1	3.-.-.-		Methanol dehydrogenase activator
PCHFIHDH_03413	CDS	942	xerD		COG4974	Tyrosine recombinase XerD
PCHFIHDH_03414	CDS	753	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
PCHFIHDH_03415	CDS	474				hypothetical protein
PCHFIHDH_03416	CDS	741			COG0637	putative protein
PCHFIHDH_03417	CDS	396				hypothetical protein
PCHFIHDH_03418	CDS	618				hypothetical protein
PCHFIHDH_03419	CDS	1557	qacA		COG0477	Antiseptic resistance protein
PCHFIHDH_03420	CDS	684				hypothetical protein
PCHFIHDH_03421	CDS	1530	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
PCHFIHDH_03422	CDS	690				hypothetical protein
PCHFIHDH_03423	CDS	660				putative protein
PCHFIHDH_03424	CDS	1530	dinB_1	2.7.7.7		DNA polymerase IV
PCHFIHDH_03425	CDS	846				hypothetical protein
PCHFIHDH_03426	CDS	1527	glpK	2.7.1.30	COG0554	Glycerol kinase
PCHFIHDH_03427	CDS	1482	gshA_3	6.3.2.2		Glutamate--cysteine ligase
PCHFIHDH_03428	CDS	699				putative protein
PCHFIHDH_03429	CDS	1152	egtE	4.4.-.-	COG0520	putative hercynylcysteine sulfoxide lyase
PCHFIHDH_03430	CDS	966	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
PCHFIHDH_03431	CDS	714	egtC_1	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
PCHFIHDH_03432	CDS	1302	egtB	1.14.99.50	COG1262	Hercynine oxygenase
PCHFIHDH_03433	CDS	1302	egtA	6.3.2.2	COG3572	Glutamate--cysteine ligase EgtA
PCHFIHDH_03434	CDS	594				hypothetical protein
PCHFIHDH_03435	CDS	477	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
PCHFIHDH_03436	CDS	750	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
PCHFIHDH_03437	CDS	729	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
PCHFIHDH_03438	CDS	555	sigC_2		COG1595	ECF RNA polymerase sigma factor SigC
PCHFIHDH_03439	CDS	936	blaC	3.5.2.6	COG2367	Beta-lactamase
PCHFIHDH_03440	CDS	432	mmpS4_7			Siderophore export accessory protein MmpS4
PCHFIHDH_03441	CDS	2997	mmpL4_7		COG2409	Siderophore exporter MmpL4
PCHFIHDH_03442	CDS	1227				putative protein
PCHFIHDH_03443	CDS	1470	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
PCHFIHDH_03444	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
PCHFIHDH_03445	CDS	450				hypothetical protein
PCHFIHDH_03446	CDS	1221				hypothetical protein
PCHFIHDH_03447	CDS	732		3.1.1.-		GDSL lipase
PCHFIHDH_03448	CDS	117				hypothetical protein
PCHFIHDH_03449	CDS	2163				hypothetical protein
PCHFIHDH_03450	CDS	798				hypothetical protein
PCHFIHDH_03451	CDS	864				hypothetical protein
PCHFIHDH_03452	CDS	2718	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
PCHFIHDH_03453	CDS	162				hypothetical protein
PCHFIHDH_03454	CDS	192	fdx		COG1141	Ferredoxin
PCHFIHDH_03455	CDS	1203		1.14.-.-	COG2124	Putative cytochrome P450 123
PCHFIHDH_03456	CDS	903				hypothetical protein
PCHFIHDH_03457	CDS	1656				hypothetical protein
PCHFIHDH_03458	CDS	297				hypothetical protein
PCHFIHDH_03459	CDS	1338	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit 1
PCHFIHDH_03460	CDS	474				hypothetical protein
PCHFIHDH_03461	CDS	888	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
PCHFIHDH_03462	CDS	333				hypothetical protein
PCHFIHDH_03463	CDS	1146				hypothetical protein
PCHFIHDH_03464	CDS	1101				hypothetical protein
PCHFIHDH_03465	CDS	441	pikC	1.14.15.33		Cytochrome P450 monooxygenase PikC
PCHFIHDH_03466	CDS	198				hypothetical protein
PCHFIHDH_03467	CDS	2202				putative PPE family protein PPE40
PCHFIHDH_03468	CDS	1221	nhaP			K(+)/H(+) antiporter NhaP
PCHFIHDH_03469	CDS	813	limC	1.1.1.-		(-)-trans-carveol dehydrogenase
PCHFIHDH_03470	CDS	606	betI_6			HTH-type transcriptional regulator BetI
PCHFIHDH_03471	CDS	735	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
PCHFIHDH_03472	CDS	2388				hypothetical protein
PCHFIHDH_03473	tRNA	86				tRNA-Tyr(gta)
PCHFIHDH_03474	CDS	492				hypothetical protein
PCHFIHDH_03475	CDS	537				hypothetical protein
PCHFIHDH_03476	CDS	1356				hypothetical protein
PCHFIHDH_03477	CDS	201				hypothetical protein
PCHFIHDH_03478	CDS	1542	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
PCHFIHDH_03479	CDS	828	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PCHFIHDH_03480	CDS	897				hypothetical protein
PCHFIHDH_03481	CDS	747				hypothetical protein
PCHFIHDH_03482	CDS	3267				hypothetical protein
PCHFIHDH_03483	CDS	300				hypothetical protein
PCHFIHDH_03484	CDS	903				hypothetical protein
PCHFIHDH_03485	CDS	819				hypothetical protein
PCHFIHDH_03486	CDS	738				hypothetical protein
PCHFIHDH_03487	CDS	267				hypothetical protein
PCHFIHDH_03488	CDS	270	tuf_2			Elongation factor Tu
PCHFIHDH_03489	CDS	324				hypothetical protein
PCHFIHDH_03490	CDS	810	glcA_1	3.2.1.39		Glucan endo-1,3-beta-glucosidase A1
PCHFIHDH_03491	CDS	1014	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
PCHFIHDH_03492	CDS	858				hypothetical protein
PCHFIHDH_03493	CDS	207				hypothetical protein
PCHFIHDH_03494	CDS	1047	htpX_4	3.4.24.-		Protease HtpX
PCHFIHDH_03495	CDS	1155				hypothetical protein
PCHFIHDH_03496	CDS	696	cut2	3.1.1.74		putative cutinase cut2
PCHFIHDH_03497	CDS	792				hypothetical protein
PCHFIHDH_03498	CDS	360	lipY	3.1.1.3		Triacylglycerol lipase
PCHFIHDH_03499	CDS	1194				putative PPE family protein PPE33
PCHFIHDH_03500	CDS	1245				hypothetical protein
PCHFIHDH_03501	CDS	378				hypothetical protein
PCHFIHDH_03502	CDS	1128		1.13.11.43		Lignostilbene-alpha,beta-dioxygenase isozyme I
PCHFIHDH_03503	CDS	474				hypothetical protein
PCHFIHDH_03504	CDS	435				hypothetical protein
PCHFIHDH_03505	CDS	774			COG3324	Putative glyoxylase CFP32
PCHFIHDH_03506	CDS	1254				hypothetical protein
PCHFIHDH_03507	CDS	447				Toxin
PCHFIHDH_03508	CDS	189				Antitoxin
PCHFIHDH_03509	CDS	777				PPE family protein PPE34
PCHFIHDH_03510	CDS	387				hypothetical protein
PCHFIHDH_03511	CDS	1239	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
PCHFIHDH_03512	CDS	1416	ndh	1.6.99.3	COG1252	NADH dehydrogenase
PCHFIHDH_03513	CDS	1191	mdtD_6			Putative multidrug resistance protein MdtD
PCHFIHDH_03514	CDS	1974				hypothetical protein
PCHFIHDH_03515	CDS	1134		1.14.11.1		Gamma-butyrobetaine dioxygenase
PCHFIHDH_03516	CDS	489	panD_2	4.1.1.11		Aspartate 1-decarboxylase
PCHFIHDH_03517	CDS	1515	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PCHFIHDH_03518	CDS	1452	narK_4		COG2223	Nitrate/nitrite transporter NarK
PCHFIHDH_03519	CDS	312				hypothetical protein
PCHFIHDH_03520	CDS	1266	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
PCHFIHDH_03521	CDS	1380	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
PCHFIHDH_03522	CDS	1083				hypothetical protein
PCHFIHDH_03523	CDS	924		2.8.2.-		Glycolipid sulfotransferase
PCHFIHDH_03524	CDS	705	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
PCHFIHDH_03525	CDS	789	cysQ_3	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
PCHFIHDH_03526	CDS	1470	narK_5		COG2223	Nitrate/nitrite transporter NarK
PCHFIHDH_03527	CDS	1635		6.2.1.-	COG0318	Putative ligase/MSMEI_5285
PCHFIHDH_03528	CDS	924	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
PCHFIHDH_03529	CDS	825	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
PCHFIHDH_03530	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
PCHFIHDH_03531	CDS	849	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
PCHFIHDH_03532	CDS	1557	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
PCHFIHDH_03533	CDS	687				hypothetical protein
PCHFIHDH_03534	CDS	1374		1.14.-.-	COG2124	Putative cytochrome P450 135B1
PCHFIHDH_03535	CDS	1512	comM		COG0606	Competence protein ComM
PCHFIHDH_03536	CDS	369				hypothetical protein
PCHFIHDH_03537	CDS	897	fdhD		COG1526	Sulfur carrier protein FdhD
PCHFIHDH_03538	CDS	981				hypothetical protein
PCHFIHDH_03539	CDS	1356	tgs2_3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs2
PCHFIHDH_03540	CDS	891				hypothetical protein
PCHFIHDH_03541	CDS	306				putative protein
PCHFIHDH_03542	CDS	780	rnhB	3.1.26.4	COG0164	Ribonuclease HII
PCHFIHDH_03543	CDS	864	lepB	3.4.21.89	COG0681	Signal peptidase I
PCHFIHDH_03544	CDS	342	rplS		COG0335	50S ribosomal protein L19
PCHFIHDH_03545	CDS	960	lppW			Putative lipoprotein LppW
PCHFIHDH_03546	CDS	813				hypothetical protein
PCHFIHDH_03547	CDS	765				hypothetical protein
PCHFIHDH_03548	CDS	963	mshD	2.3.1.189	COG0456	Mycothiol acetyltransferase
PCHFIHDH_03549	CDS	1119	pstS3_3		COG0226	Phosphate-binding protein PstS 3
PCHFIHDH_03550	CDS	1032	pstC2_2		COG0573	Phosphate transport system permease protein PstC 2
PCHFIHDH_03551	CDS	909	pstA1_2		COG0581	Phosphate transport system permease protein PstA 1
PCHFIHDH_03552	CDS	777	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
PCHFIHDH_03553	CDS	735	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
PCHFIHDH_03554	CDS	1821	lcpA_3		COG1316	Cell wall biosynthesis protein LcpA
PCHFIHDH_03555	CDS	429				hypothetical protein
PCHFIHDH_03556	CDS	399	espR			Nucleoid-associated protein EspR
PCHFIHDH_03557	CDS	657				hypothetical protein
PCHFIHDH_03558	CDS	318				hypothetical protein
PCHFIHDH_03559	CDS	471				hypothetical protein
PCHFIHDH_03560	CDS	498	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
PCHFIHDH_03561	CDS	1470	ethA_1	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
PCHFIHDH_03562	CDS	525	ethR_2			HTH-type transcriptional regulator EthR
PCHFIHDH_03563	CDS	1200	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
PCHFIHDH_03564	CDS	1008	ycdX	3.1.3.-		phosphatase YcdX
PCHFIHDH_03565	CDS	432				hypothetical protein
PCHFIHDH_03566	CDS	252				hypothetical protein
PCHFIHDH_03567	CDS	693				Immunogenic protein MPT64
PCHFIHDH_03568	CDS	933				Universal stress protein
PCHFIHDH_03569	CDS	1242				hypothetical protein
PCHFIHDH_03570	CDS	636				hypothetical protein
PCHFIHDH_03571	CDS	426				hypothetical protein
PCHFIHDH_03572	CDS	471				hypothetical protein
PCHFIHDH_03573	CDS	984	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
PCHFIHDH_03574	CDS	441				hypothetical protein
PCHFIHDH_03575	CDS	402				hypothetical protein
PCHFIHDH_03576	CDS	516				hypothetical protein
PCHFIHDH_03577	CDS	1584	nanT			Sialic acid transporter NanT
PCHFIHDH_03578	CDS	1290	cinA_2		COG1058	CinA-like protein
PCHFIHDH_03579	CDS	969		2.4.-.-	COG1819	putative glycosyltransferase
PCHFIHDH_03580	CDS	771				hypothetical protein
PCHFIHDH_03581	CDS	1158				hypothetical protein
PCHFIHDH_03582	CDS	492	ohrR			Organic hydroperoxide resistance transcriptional regulator
PCHFIHDH_03583	CDS	417				putative proteinA
PCHFIHDH_03584	CDS	399				hypothetical protein
PCHFIHDH_03585	CDS	1212				hypothetical protein
PCHFIHDH_03586	CDS	576	kstR_2			HTH-type transcriptional repressor KstR
PCHFIHDH_03587	CDS	867				hypothetical protein
PCHFIHDH_03588	CDS	2226		1.3.99.-		Acyl-CoA dehydrogenase FadE34
PCHFIHDH_03589	CDS	246		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
PCHFIHDH_03590	CDS	510				hypothetical protein
PCHFIHDH_03591	CDS	309				hypothetical protein
PCHFIHDH_03592	CDS	1620				hypothetical protein
PCHFIHDH_03593	CDS	1668	sir_2	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
PCHFIHDH_03594	CDS	735	cysH_2	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
PCHFIHDH_03595	CDS	720	cbiX_2	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
PCHFIHDH_03596	CDS	939				putative HTH-type transcriptional regulator
PCHFIHDH_03597	CDS	1374	fprA_2	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
PCHFIHDH_03598	CDS	327	fdxA_4		COG1146	Ferredoxin
PCHFIHDH_03599	CDS	705	tcrX_3		COG0745	putative transcriptional regulatory protein TcrX
PCHFIHDH_03600	CDS	1515	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
PCHFIHDH_03601	CDS	486	lpqH			Lipoprotein LpqH
PCHFIHDH_03602	CDS	1881	yjcS_2	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
PCHFIHDH_03603	CDS	969	ccr	1.3.1.86		Crotonyl-CoA reductase
PCHFIHDH_03604	CDS	603				hypothetical protein
PCHFIHDH_03605	CDS	1308	bbsG_3	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
PCHFIHDH_03606	CDS	765	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
PCHFIHDH_03607	CDS	963				hypothetical protein
PCHFIHDH_03608	CDS	861	mmaA1	2.1.1.-	COG2230	Mycolic acid methyltransferase MmaA1
PCHFIHDH_03609	CDS	945	rdmC_1	3.1.1.95		Aclacinomycin methylesterase RdmC
PCHFIHDH_03610	CDS	1386			COG0661	putative protein
PCHFIHDH_03611	CDS	930	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
PCHFIHDH_03612	CDS	1410	amiD	3.5.1.4	COG0154	Putative amidase AmiD
PCHFIHDH_03613	CDS	1266				hypothetical protein
PCHFIHDH_03614	CDS	1491				hypothetical protein
